tier	why	phrase	address
2	ngram8	a whole parallel universe full of nothing but	1LfH9TdesNhsL1cuxXo7VBN5Xb6MiiNWhS
2	ngram8	a whole parallel universe full of nothing but	12FzbdZDXeyLqA1wcHrHRe5ZGqvquizYhW
2	ngram8	whole parallel universe full of nothing but George	1LyyGpj2xH2dwKPumMeisM1FW1TsJwLP3h
2	ngram8	whole parallel universe full of nothing but George	1LyPfueBGdQaawDFCBjfnzVg7jvYhc25NH
2	ngram8_lower	whole parallel universe full of nothing but george	15gTGbTD2cJJbnCKmnJ3HcHkzwoQokkSus
2	ngram8_lower	whole parallel universe full of nothing but george	15VtFosgL8B8nVZGgC53QRYGV1rHbFZA3R
2	ngram8	parallel universe full of nothing but George Clinton	15Aw7yRwhLfpyhNbVGUMKFefzwEd1oHqjX
2	ngram8	parallel universe full of nothing but George Clinton	1Am65Zu81oTt37fhj1tb9Q1RnPCFfKo4vh
2	ngram8_lower	parallel universe full of nothing but george clinton	1CuusvJUfEX1HNyW5PuZ9wXxPRdiZs9Dsy
2	ngram8_lower	parallel universe full of nothing but george clinton	15JW57rzsnTQQrwq2j9tBU8R7KZ3KR2X3r
2	ngram8	universe full of nothing but George Clinton and	1DJqDmT62nPQ3DBeQLsdsdgFo4FUU2FcG6
2	ngram8	universe full of nothing but George Clinton and	1DZd1MKEGcLXDzDSPYtKn2shsZVCz6ow5C
2	ngram8_lower	universe full of nothing but george clinton and	1LUupK3BiVRnvKZTkqFoatwtwSCp4Tdvna
2	ngram8_lower	universe full of nothing but george clinton and	15XSR9Wh6Q2YBKsCJtcLCxZEvbXrHDxMGS
2	ngram8	full of nothing but George Clinton and James	1HGUF1DitxtBg33ZvPtYuuRScdscHjtDx3
2	ngram8	full of nothing but George Clinton and James	14Z8vaNobCrMseg6CTKgjDR9gwBd1rp4vu
2	ngram8_lower	full of nothing but george clinton and james	1DB2AWoSFHLJG1kSQqe2yyC5UHLc3kPBnY
2	ngram8_lower	full of nothing but george clinton and james	13SFqtcgUQMKoseMEZrLrfA5qPewpre6oR
2	ngram8	of nothing but George Clinton and James Brown	1JnFXqUggpPDD6QYrgnTHV8GmxRj7y5WPv
2	ngram8	of nothing but George Clinton and James Brown	19dbhTqeqaks56oLiMVRCWbBKnenXLF6FG
2	ngram8_lower	of nothing but george clinton and james brown	1C4HHGtD3kDyxBHwpqavXPeYZTuR7jWSBa
2	ngram8_lower	of nothing but george clinton and james brown	1G6kLBUPGs1DRpgLr6nruSzKXgKvaF3WTk
2	ngram8	nothing but George Clinton and James Brown clones.	1FzAvzvSsEFZMwX8vdNvzqTUUs7f16DkNT
2	ngram8	nothing but George Clinton and James Brown clones.	1DcwNQ6k4gYFVgxbYmm6z7PJt16zr7k5DL
2	ngram8_lower	nothing but george clinton and james brown clones.	19inRYAxqL9MjWv5RXG3XkFppfd7WZbV4m
2	ngram8_lower	nothing but george clinton and james brown clones.	1F55foWLPsnqMmeWmZsozHoBydzQ5YESqG
2	ngram8	but George Clinton and James Brown clones. It's	115t9ScwwRaZReVtzDgEvMRZCYQCc8LfyY
2	ngram8	but George Clinton and James Brown clones. It's	1EnWdAjjBA6d52HDkfSXYMogoPHExTx1E4
2	ngram8_lower	but george clinton and james brown clones. it's	1F4XUkoBQkG9vFh92YaZzEg3UFg778Dxjm
2	ngram8_lower	but george clinton and james brown clones. it's	1Dc9biMPpKfRp8nYcK286nNtpPQhQkQG28
2	ngram8	George Clinton and James Brown clones. It's Martin	1DGMpQTVAQZAy5EvMJRitmRrUXXMfjvrTR
2	ngram8	George Clinton and James Brown clones. It's Martin	1PvjazuU3vz4yH53fCyXNntNJSjXCPc7R9
2	ngram8_lower	george clinton and james brown clones. it's martin	1Kv8AW9kUf794RxKmfkYvT5V2r7jNjzbqg
2	ngram8_lower	george clinton and james brown clones. it's martin	1MJ5VNhnxb1dxpDuWdGcqQyMrGR7pbzerU
2	ngram8	Clinton and James Brown clones. It's Martin Luther	1GcbC7Vxo4sZ1FveuQ3mZdH3hNCZUkPJDE
2	ngram8	Clinton and James Brown clones. It's Martin Luther	1KUzfbgpQ8Y5W1XPU4C1YrTYTrNaV4S9pn
2	ngram8_lower	clinton and james brown clones. it's martin luther	1Geo5EbUyVo4taMSW5SGYc9JZPSbN6VbWf
2	ngram8_lower	clinton and james brown clones. it's martin luther	153XAFZvFWcgGZWcAGxC7eHc93b2Q6MSxJ
2	ngram8	and James Brown clones. It's Martin Luther nailing	1BeHingp9AwXPJUrvBrw8Fw5jXjzKaKZUh
2	ngram8	and James Brown clones. It's Martin Luther nailing	17YtdCbzaDRrckXPrx43ZEcnVfKrRmpSFT
2	ngram8_lower	and james brown clones. it's martin luther nailing	1K2XE8NtjjpwVMKY2qq64DAztxQNBW5eHt
2	ngram8_lower	and james brown clones. it's martin luther nailing	14AGG2WKhr5RPomMoxF2VdqXeiyCCmnM5k
2	ngram8	James Brown clones. It's Martin Luther nailing the	12VzTiYjkQC5gGKN3HUPpQbfPmQZSh2AME
2	ngram8	James Brown clones. It's Martin Luther nailing the	13pkK9j3XhJ4BLvfpKYbRzuptpvxZeicVv
2	ngram8_lower	james brown clones. it's martin luther nailing the	1reXpo5SkVz9do1ZNpa5mnNixA63c93Vu
2	ngram8_lower	james brown clones. it's martin luther nailing the	18mCevsHezC5e4rzgt4SB5C6o8582YvW8L
2	ngram8	Brown clones. It's Martin Luther nailing the Vatican	19kEnu5imbcNMEPRcfYy2YKgUwpznB5zxd
2	ngram8	Brown clones. It's Martin Luther nailing the Vatican	1Q5HwZaX5Lpw49FEibRv7zq9Y66rVVXknN
2	ngram8_lower	brown clones. it's martin luther nailing the vatican	1CMHrnPuiKj8yMRrkWw6NaEYg3zmbar3TU
2	ngram8_lower	brown clones. it's martin luther nailing the vatican	1Cx26JjGqP2ujZbNibCHRTGh6raGfWSMCd
2	ngram8	clones. It's Martin Luther nailing the Vatican with	15LWN7d7Ba5MLXEoe6em7S6mLL25FGmNaa
2	ngram8	clones. It's Martin Luther nailing the Vatican with	1PP5vnWT5i5K71X82oT6HB1U4snj8SzGHF
2	ngram8_lower	clones. it's martin luther nailing the vatican with	19c1GfrVB2BieDMp2TtQyoWSVgNhtHwgyb
2	ngram8_lower	clones. it's martin luther nailing the vatican with	1B2KWFkyGT2Y4i9rutztp7p3qg1vwA5WZX
2	ngram8	Martin Luther nailing the Vatican with ultimatums. It's	1G9xvED8HJHNTBpReg8BunMcb1jcsqkzUA
2	ngram8	Martin Luther nailing the Vatican with ultimatums. It's	1HtZAWZCpLnqtoDDYU72Af9XoGxaGZVAPd
2	ngram8_lower	martin luther nailing the vatican with ultimatums. it's	16kCbtfBKE6FMQGht1yNGeTfsn2Gse7wfJ
2	ngram8_lower	martin luther nailing the vatican with ultimatums. it's	17MdxQRFexURXzcBvy2JHmsA9sZUajq2qL
2	ngram8	Luther nailing the Vatican with ultimatums. It's the	142adJa6PTm2oQB9vjcGNFkRBgEKBev3Ls
2	ngram8	Luther nailing the Vatican with ultimatums. It's the	1H1gj6DJ78UZzE4BQzzkBnnHpJutQqSLN2
2	ngram8_lower	luther nailing the vatican with ultimatums. it's the	1w4c27zYucLzhScLMQquQgxuiUFxfqmGA
2	ngram8_lower	luther nailing the vatican with ultimatums. it's the	1DPzZotGWddRXAKntgmQzjAByFVzRKopdj
2	ngram8	nailing the Vatican with ultimatums. It's the sound	18L7tEkzLetvDv9q7G36tFF4wxZEaiiqVV
2	ngram8	nailing the Vatican with ultimatums. It's the sound	1PbiBWLJcFBfNbqFQbkRTZRPtQt6RpKd5H
2	ngram8_lower	nailing the vatican with ultimatums. it's the sound	1CUKgp2V1LivwqU4z8qpiR1ia9YV1K7FQr
2	ngram8_lower	nailing the vatican with ultimatums. it's the sound	1CZHi8is8mDHFvhUtcDdJo9hPzjCXAPmGi
2	ngram8	the Vatican with ultimatums. It's the sound of	198nSfvfKVR9CXJ6Pprnqe86H2vDtAt9ok
2	ngram8	the Vatican with ultimatums. It's the sound of	1CcuyzesjXx4mxFPN8LchkipWWZphEXYjE
2	ngram8_lower	the vatican with ultimatums. it's the sound of	1KxjBPacGAkGXXEjj4R5qiJbduRrWrmMez
2	ngram8_lower	the vatican with ultimatums. it's the sound of	1Cg98BfsJYnnwKiQ9UgHxVnAGgWNz8NLtD
2	ngram8	Vatican with ultimatums. It's the sound of skin	1KJAx7vVeUr52LDMeoh81P6e6GT5hmwYug
2	ngram8	Vatican with ultimatums. It's the sound of skin	1DYavDJzo3eftFhoh4pb2puaPwutPSsSUB
2	ngram8_lower	vatican with ultimatums. it's the sound of skin	1QJ8XT1Pi4Eiyy1e5YTG6SPsy51YZS9EFQ
2	ngram8_lower	vatican with ultimatums. it's the sound of skin	1FxYvRAeKKUHrbTbeeAYRNZMAgU4MVWdg4
2	ngram8	with ultimatums. It's the sound of skin being	1AR6eb4KN1BPvodZJMsNLRmYNtQHQz8PPk
2	ngram8	with ultimatums. It's the sound of skin being	19HCZGzRk6DtfQENpMXCh34EWPEFV4yA9Q
2	ngram8_lower	with ultimatums. it's the sound of skin being	1McZrAhqKuK6LkHm2LrVYNmKrUNyCZeQyB
2	ngram8_lower	with ultimatums. it's the sound of skin being	166gSTMhUPWLFGTf5ufTwcezhzM7Zehdwp
2	ngram8	ultimatums. It's the sound of skin being ripped	19WYk5pQxw3AEKVgGTypdy9M51RZQGfAth
2	ngram8	ultimatums. It's the sound of skin being ripped	1GhyWRGbh89Mi6Qdi2ivABn8shPhtS4sVd
2	ngram8_lower	ultimatums. it's the sound of skin being ripped	1EpiYhJRK41xJmUaonyABxGvU2CkBjibvg
2	ngram8_lower	ultimatums. it's the sound of skin being ripped	1DRCExEKmY5JYkVy7mtZMZNBGt4UAz8snp
2	ngram8	It's the sound of skin being ripped off	1NUwN8wzbb5x615VP256gqt3SpytjbURQ2
2	ngram8	It's the sound of skin being ripped off	1885eRhjkgZQgfEWLeCZPfgQJ6Jzp5yTGZ
2	ngram8_lower	it's the sound of skin being ripped off	1FwppXDVaY35PspTM5SdPppBNbKGawjFXA
2	ngram8_lower	it's the sound of skin being ripped off	1H9uuZDNHA4PK5hHHW29AJdq935JWkA5Ue
2	ngram8	the sound of skin being ripped off live	17Y1JKxKAP9bahzz3giurSh1VgJnWKwTaf
2	ngram8	the sound of skin being ripped off live	13WaGs1riVsYZyB4JtjVYJbXBz2MfzirFF
2	ngram8	sound of skin being ripped off live central	1PLSQ6AL4a7A5dgfUAUdktNwAim8bUyi8F
2	ngram8	sound of skin being ripped off live central	1J6dzMDHKQdVziy6UgqfE8yK66vUdKvcmr
2	ngram8	of skin being ripped off live central bankers	1FLsHx6EGkxgtGEaDAGhiwhepbdgohjdzK
2	ngram8	of skin being ripped off live central bankers	1Mv8PgmNC7QrsrDtQ3gqnrZJPZ1hrLyFxN
2	ngram8	skin being ripped off live central bankers tied	1Q4QeC9GeJrrGwroyhhSjRPBDvEeYf3BGW
2	ngram8	skin being ripped off live central bankers tied	1Pfmr5gzBY7nJLMGAMP766qAc1rX5xwQkN
2	ngram8	being ripped off live central bankers tied to	1AmutVkgY2AKQT2k4KVdcAz9Gx86hFc2ez
2	ngram8	being ripped off live central bankers tied to	1MpPTicjjjN6SiBprKCibTAAAfKLkMnJ45
2	ngram8	ripped off live central bankers tied to a	1KP9hCawaHGQbA5yaHn1xT58CCzL2qiVuM
2	ngram8	ripped off live central bankers tied to a	16gi46AMSSqsC9m6jEyS3nVa7fRoc3KD4A
2	ngram8	off live central bankers tied to a burning	1PXRxpyEpUhiThUHnU8YZtmCPegNW74CsU
2	ngram8	off live central bankers tied to a burning	1ESpTQBqzUtu9NpWH3jbr8goxpWCKhL3mL
2	ngram8	live central bankers tied to a burning stake.	16ZmAQviFmPgdbpQTvaNAoqNxawxMoJHJh
2	ngram8	live central bankers tied to a burning stake.	1GFvU3wDaVAp47onbYonHGkq24S3GEdztx
2	ngram8	central bankers tied to a burning stake. Gotta	1MzksKfZH66L7eDycM1FVSRuUEZYxZL6Q1
2	ngram8	central bankers tied to a burning stake. Gotta	1N2pViwfJJCX5WG4gRwoDzx1WdpzGE4sJ9
2	ngram8_lower	central bankers tied to a burning stake. gotta	1BX3k5eiesa6VBx7k17drDfyTAhZCWovNM
2	ngram8_lower	central bankers tied to a burning stake. gotta	1LcakXfbfXyQg9Je8QARUM4Gz4vg2uFn3f
2	ngram8	bankers tied to a burning stake. Gotta be	15aZC5byV3AvgmTeeebVvoeQb6h1WQ3Xih
2	ngram8	bankers tied to a burning stake. Gotta be	16atjLPRcnaSkrKHLyXyi1dGK2UMsuo5aE
2	ngram8_lower	bankers tied to a burning stake. gotta be	137HGsFMDXQ2MWi36awk5uD9xnzRHEiACx
2	ngram8_lower	bankers tied to a burning stake. gotta be	1PVU4GDGhxU1m9xymqRyjrCQNms2KMG3jT
2	ngram8	tied to a burning stake. Gotta be this	158jTjuGr3DGV9LRHb8XBcEmyveimzg26P
2	ngram8	tied to a burning stake. Gotta be this	1BDBTrsSew6qJy866n6AJyDmDiKdwzzbSK
2	ngram8_lower	tied to a burning stake. gotta be this	1MkawQxaAoQqdNsVB1uQcZzwT7uMfXXqqA
2	ngram8_lower	tied to a burning stake. gotta be this	1NyVc7NAeQumhXSz19UNxrUoRuTq5GvkXi
2	ngram8	to a burning stake. Gotta be this way.	15nZJRTvLpnZrBsvzxtdkyErRr3YpmrEdT
2	ngram8	to a burning stake. Gotta be this way.	1LrZXS6tHe5HGD3rMa8Gif49q6r12TtwbF
2	ngram8_lower	to a burning stake. gotta be this way.	15TSm5deuzUL7GU3NCGUD7VkikALs422BV
2	ngram8_lower	to a burning stake. gotta be this way.	1GD4UHGw3PCqvWazFPpu2amrbBe6RRnGMc
2	ngram8	a burning stake. Gotta be this way. Forty	1F4Xo9LizQUocxBdhaVdqUmr67hA3m1qjG
2	ngram8	a burning stake. Gotta be this way. Forty	17sg6sSXQP2PeYwzF7MmP2phfgJa9Y2jS5
2	ngram8_lower	a burning stake. gotta be this way. forty	1J6kwxkqTHEcpkHchTNzcnyHXyMNUti5Kn
2	ngram8_lower	a burning stake. gotta be this way. forty	1Pq6uoEhcYgCabHsedtkbXhTvvycC3ro7w
2	ngram8	burning stake. Gotta be this way. Forty years	1DRqW9u8T7wZWmbahbLNC2zDFiNG5h6irM
2	ngram8	burning stake. Gotta be this way. Forty years	19XQSF7eRw6XpM14tqtQQgKQNuGVhF4kWs
2	ngram8_lower	burning stake. gotta be this way. forty years	1Cc2AbzDr7bSVH4QeHAZeoQNPgsgj54Qb2
2	ngram8_lower	burning stake. gotta be this way. forty years	123GrmCDk3KwMNFW8fpg9y19iZrdRPTNHx
2	ngram8	stake. Gotta be this way. Forty years of	1JfcjbdiSqtVQ2nXSs2Wuv3wZG3Sv3nZdZ
2	ngram8	stake. Gotta be this way. Forty years of	1A1yi71m7Mf6DjGZopKKnUnv5U49p1KEsx
2	ngram8_lower	stake. gotta be this way. forty years of	1GXKcQFn3w7UuifGySqex1QVeGH5GyLtVD
2	ngram8_lower	stake. gotta be this way. forty years of	1MarAAM95QXxiRyNrqFdP8igAtFNj87aFT
2	ngram8	Gotta be this way. Forty years of dumb	1Lqg4JJ1MzuyVuqTbCZ5NxD73Ue2uGQw45
2	ngram8	Gotta be this way. Forty years of dumb	1355Zt5mX697ktHbnB6K9m9xxZff3AE2Xc
2	ngram8_lower	gotta be this way. forty years of dumb	1LM1Vv1AsAWp2u5vUgKXaMBxnrBYe6Dsvf
2	ngram8_lower	gotta be this way. forty years of dumb	14KS2PnV9128MN8rr9J699az1Ab33nWspV
2	ngram8	be this way. Forty years of dumb post-1971	1G6a7ohuD3yp1TE9LjA6hncgezYMknwT6i
2	ngram8	be this way. Forty years of dumb post-1971	19NaRC3WHcjgnCUE9CgfMbMpdkgNjENown
2	ngram8_lower	be this way. forty years of dumb post-1971	1C1CbASbWyUxkoePaccvUmTAouRJiPx4vb
2	ngram8_lower	be this way. forty years of dumb post-1971	1GtYGXEVVFoGKuDrt57p6isTzYP75iDcmQ
2	ngram8	this way. Forty years of dumb post-1971 fiat	15qHtpzQQRepaVKzicMk6KBQx4MGWsL23R
2	ngram8	this way. Forty years of dumb post-1971 fiat	1DzMgSoEoGf3RJu4pTjzRWfdKqCaCrwyaJ
2	ngram8_lower	this way. forty years of dumb post-1971 fiat	12UpfBVuh9TyMQVA2J7xMgA4JP4T5JQoUw
2	ngram8_lower	this way. forty years of dumb post-1971 fiat	1DhJJVEemY3Js4uFod4txmjp4wyQpSSEQw
2	ngram8	way. Forty years of dumb post-1971 fiat money	1HgKiV5pzBZvDrRqUShfb2PPkPt6ww2Etv
2	ngram8	way. Forty years of dumb post-1971 fiat money	13bQ5y9GtbnEqYPKS8pNFkQ5gsTy9eAhSF
2	ngram8_lower	way. forty years of dumb post-1971 fiat money	18xCYxB6KuoQF25fBM4FRK66S4fgYffK6t
2	ngram8_lower	way. forty years of dumb post-1971 fiat money	14iiGk46JPqaqXfWnqaTyut6pQX2dWNk4b
2	ngram8	Forty years of dumb post-1971 fiat money nonsense	1GroKBdSzayi9hsGNXkt7RoCuvinekHU5W
2	ngram8	Forty years of dumb post-1971 fiat money nonsense	1NxskeGGRxKemduQsAYvGZMmQnf3vsFZHb
2	ngram8_lower	forty years of dumb post-1971 fiat money nonsense	1EU9bC7E7s5YxZrPH25HLDA3wzoNSrQ7EX
2	ngram8_lower	forty years of dumb post-1971 fiat money nonsense	1ENzMGgn7jr5WG2dpfgf3esU6A5qnk4gVW
2	ngram8	years of dumb post-1971 fiat money nonsense (and	132yzqgKLrhVbN7nKguQudusE8fkQ9SASN
2	ngram8	years of dumb post-1971 fiat money nonsense (and	1AoBszBnnq9pJmMQeWhqVvbBcepxCrpZw4
2	ngram8	of dumb post-1971 fiat money nonsense (and 10	1C6i4eN9X98AYy6LjHsLJ8r94cnTtmdjEe
2	ngram8	of dumb post-1971 fiat money nonsense (and 10	1GArPHHzZ7FVU8Re6Hzvs1SLTdJ2eM9naS
2	ngram8	dumb post-1971 fiat money nonsense (and 10 years	12gHKJDtNaSJJ5uKDJFQ9oHsm5wiFdwLbf
2	ngram8	dumb post-1971 fiat money nonsense (and 10 years	1147H3QAYrTSSgpFYWJos8ouwnRbhBjoZi
2	ngram8	post-1971 fiat money nonsense (and 10 years of	1KFXJRz3v9ga6r6mq8Hh7Boi2JbqXta3Ug
2	ngram8	post-1971 fiat money nonsense (and 10 years of	1NxCsiKe569N5qvC3zVEygaH5NJV4yb76U
2	ngram8	fiat money nonsense (and 10 years of watching	179TPD8BNZwN4VY2LKuZVuPjNEjP7KovmG
2	ngram8	fiat money nonsense (and 10 years of watching	19TQNaHjJ9xM6oGinanzpHBGCACUJwXjGJ
2	ngram8	money nonsense (and 10 years of watching Peter	1HwkBPVvUN8Z4kngr1bVn5jjqV1Ji8HDbR
2	ngram8	money nonsense (and 10 years of watching Peter	1Gkp6R6uAhC31ihBUQJ4kQzikS58c1wkFX
2	ngram8_lower	money nonsense (and 10 years of watching peter	1JRKQ2gtpjVGNf3XdjNbuoN7BxTZ859Kfv
2	ngram8_lower	money nonsense (and 10 years of watching peter	1FRaHPuCykt28kPcWJQSpbqi6DBYgGW56C
2	ngram8	nonsense (and 10 years of watching Peter Schiff	18UVYikmh6tNcyfBLL2k1prWHwtUuQKjPx
2	ngram8	nonsense (and 10 years of watching Peter Schiff	14b6n8GX9te5CguqjhmbNgeZWKsEHqnb52
2	ngram8_lower	nonsense (and 10 years of watching peter schiff	1JyAcZeRGiN2fK5SUs54D8e4MYK5fEAbfY
2	ngram8_lower	nonsense (and 10 years of watching peter schiff	18BmxT76H5umc5EWNA8wmaaR9YT1oed5s3
2	ngram8	(and 10 years of watching Peter Schiff miss	1Ax2zbw8TRt9DrbWvqC1eP6RWUCdiMyaSR
2	ngram8	(and 10 years of watching Peter Schiff miss	1Gqw8rMGrwvY8CNyNJbcKYV1SL6tqFEGUx
2	ngram8_lower	(and 10 years of watching peter schiff miss	1EEbDJcjo8L1Bis8bdV6n82KRwNCJtmwvA
2	ngram8_lower	(and 10 years of watching peter schiff miss	1A6yxALdc4sVc8TUDC9caT8RKsYopEqTua
2	ngram8	10 years of watching Peter Schiff miss buying	1Pm5MGfTMLSQQiPfuF5AciQxkqNzsjYqXs
2	ngram8	10 years of watching Peter Schiff miss buying	1LG9b5XLTcvjQjSnJQAipf6pTncnkoEs4z
2	ngram8_lower	10 years of watching peter schiff miss buying	191HG6JsKbhEnJqE5gc8fSEsTxV8dUP6m1
2	ngram8_lower	10 years of watching peter schiff miss buying	1KNNrtr9y1fCdAg4ufBaPkBp9VKiQULzKd
2	ngram8	years of watching Peter Schiff miss buying bitcoin	1MiX2HWw5jnazzmTUL5C6E2AYzzGBerKEH
2	ngram8	years of watching Peter Schiff miss buying bitcoin	12cn8vbrh4HG1CJfMxMGYcikLBr23qYszu
2	ngram8_lower	years of watching peter schiff miss buying bitcoin	1GZkM8i5zQ5kFWfb71RfthsqMQLQokrTG8
2	ngram8_lower	years of watching peter schiff miss buying bitcoin	1PZee3MJUsAN4JhyfH2CnoesxgrUkczeEZ
2	ngram8	of watching Peter Schiff miss buying bitcoin since	1BL6pBifjUQvQauvn8DzdXAtmrb6AHdXN9
2	ngram8	of watching Peter Schiff miss buying bitcoin since	1Dwyz46nP63kRUy45oRgMMERw8bDGudJVE
2	ngram8_lower	of watching peter schiff miss buying bitcoin since	1JmP6WsASFp3GBs8PEUEZtsefT1kaYSugX
2	ngram8_lower	of watching peter schiff miss buying bitcoin since	1KyacDXNkgXN16wqysjko9aQLENv9YY9u3
2	ngram8	watching Peter Schiff miss buying bitcoin since I	1JmpHKLdZwbDevDEqiMLDU75zL2hezn8uC
2	ngram8	watching Peter Schiff miss buying bitcoin since I	1Gbkfz9tjU4DtMJWY2nVMah4SKSgkxuy44
2	ngram8_lower	watching peter schiff miss buying bitcoin since i	1JRDm4PYcEDHiSSFRDACYTCBRVtALpe49h
2	ngram8_lower	watching peter schiff miss buying bitcoin since i	1Bx9i7QjrBNKMiNnigEfGDA1zeb3JWbq5H
2	ngram8	Peter Schiff miss buying bitcoin since I started	1HDnbsAnBGtNwhodAFb83eMj62QmVd4oRX
2	ngram8	Peter Schiff miss buying bitcoin since I started	1FxmyYx2KbfDvg1cUH6yJaYvhwLwoFdoHW
2	ngram8_lower	peter schiff miss buying bitcoin since i started	13XtrKCGoeeDqQW3XoGToRDaisiA7yWtZ5
2	ngram8_lower	peter schiff miss buying bitcoin since i started	19QFMxzStcmNrNG6siMRgKATsnd3kiWnwX
2	ngram8	Schiff miss buying bitcoin since I started honey-badgering	15JfbJF4UkgtBDxFumpwc9oSWwqfh9BMwt
2	ngram8	Schiff miss buying bitcoin since I started honey-badgering	18R72ZzdBFLAwvxVcT5uEubt9XhSs19W69
2	ngram8_lower	schiff miss buying bitcoin since i started honey-badgering	15bsHzFeQkcFdgJN7UuxRpaxfzu8PGbru5
2	ngram8_lower	schiff miss buying bitcoin since i started honey-badgering	13nPLpJHQphWL2Fb2Q3gdjqvBrGdJmkUAY
2	ngram8	miss buying bitcoin since I started honey-badgering him	13uQ8F7kiNjnug79iqS1JrZfQz8bs8kdxZ
2	ngram8	miss buying bitcoin since I started honey-badgering him	1dmNVCyLNgMk5wkdXsw7JnmqmYWaHuNhv
2	ngram8_lower	miss buying bitcoin since i started honey-badgering him	1L85VwZAEJPLDaBMMd5f89f2fyCoqXVTDx
2	ngram8_lower	miss buying bitcoin since i started honey-badgering him	1599PnvDJ7gAJtXhtces9TvCYmS2k6RXBU
2	ngram8	buying bitcoin since I started honey-badgering him to	14me8jvUgjxcjaic5x9VpPfn5t1FkHFLiR
2	ngram8	buying bitcoin since I started honey-badgering him to	13aX79quC6jSHe7S8iVJaCV7LZjySANMfg
2	ngram8_lower	buying bitcoin since i started honey-badgering him to	16GFre1AvNqdUZRJTJ7A9T1XodRRcsqnRg
2	ngram8_lower	buying bitcoin since i started honey-badgering him to	19BnULR1ym6dVpuT8qPmfn1Fjb5VpQXbGj
2	ngram8	bitcoin since I started honey-badgering him to buy	1EJqCEm5zDZA4UPCDj9A26iEnTfpesoWMM
2	ngram8	bitcoin since I started honey-badgering him to buy	1AZjJBs3FPM1sWquer51ibeHNPzwMPrumK
2	ngram8_lower	bitcoin since i started honey-badgering him to buy	151gJmPUW86THcrhC2Yuh8bfuyhwQGKYGF
2	ngram8_lower	bitcoin since i started honey-badgering him to buy	19w2RbmJC9XxMKAhFk3kMfb4vNMVLwkjvw
2	ngram8	since I started honey-badgering him to buy some	1JkNuNB4CSRRAj3KpkH7mXxKe3bFpx1orH
2	ngram8	since I started honey-badgering him to buy some	1JDDZr2vEhfPVvuzAuHidHHT4cJmcbxrd4
2	ngram8_lower	since i started honey-badgering him to buy some	16UwcU2cZgi13BGg92ELL5fMDPaMTCSe8L
2	ngram8_lower	since i started honey-badgering him to buy some	1PjySyFxBdHzEnTA8rA5hfuKfYnXCsXwAs
2	ngram8	I started honey-badgering him to buy some at	1MiJRqpKZU2uEub3Y9Xoij7ThkuanubL67
2	ngram8	I started honey-badgering him to buy some at	1mxdp5D1angNfs1Yfk92m4PPKbGKszFqC
2	ngram8_lower	i started honey-badgering him to buy some at	1PdBJiUHkXuPpmTJPPaG5H3NiPw5qBV1uc
2	ngram8_lower	i started honey-badgering him to buy some at	1EQFXcNt5LDm9m6SBvcMxapPyQuvDMZ2V5
2	ngram8	started honey-badgering him to buy some at $1	15as8b6eYNypocvenvAAtqm9sHvpDYHqnM
2	ngram8	started honey-badgering him to buy some at $1	1P4hCDXv4nnY1GiwNojH7aSbN8DKbZjS9P
2	ngram8	honey-badgering him to buy some at $1 back	1H4jKaPe1kWNzjL1Gf4TVf4sCZVfeD3mRS
2	ngram8	honey-badgering him to buy some at $1 back	1PxPBPmPgLVnSGhUfQWAP1tbSdzm6WAHMg
2	ngram8	him to buy some at $1 back in	1KmN5B7QZfNjbTy5KWh9M39SxPRanYWFSg
2	ngram8	him to buy some at $1 back in	17CcKHxyBjv4sfqo84ypTfieztUPtYDypY
2	ngram8	to buy some at $1 back in 2011)	1D5zEktRjjPXfWBdJxKHYYGr8bdUHQNQyU
2	ngram8	to buy some at $1 back in 2011)	1Q1htn9aqMX1417oADuNhnm1HbdSkSpcWt
2	ngram8	buy some at $1 back in 2011) have	1Cp7vLGZASgQRXKu9mZCEvBC2pxRXq372F
2	ngram8	buy some at $1 back in 2011) have	1JsP73UHF3qMxruHHEGGhvbL2wrNZWfpsH
2	ngram8	some at $1 back in 2011) have dulled	1JthDyZXuX65rMVUsJuyTBeMdHo14FmXe
2	ngram8	some at $1 back in 2011) have dulled	1KPKRi3HkS4WDZg7q8vb1sefhowc1D46kB
2	ngram8	at $1 back in 2011) have dulled shitcoiners'	1FK6VSrYT26DGZTs3aEHfB7sP6KkSo2eBt
2	ngram8	at $1 back in 2011) have dulled shitcoiners'	1LNyhjeYUEDprdyFMV87SN9SKLudngxTJC
2	ngram8	$1 back in 2011) have dulled shitcoiners' and	1H9Cxt339yvGcQzvjPN39aAo7QybEDKGUX
2	ngram8	$1 back in 2011) have dulled shitcoiners' and	18LvsucHvSa62EybJJURuq5LxeoUsQUUqn
2	ngram8	back in 2011) have dulled shitcoiners' and nocoiners'	13BPLGxNDeafXCZyP9xofC6ncbeCu3p6wG
2	ngram8	back in 2011) have dulled shitcoiners' and nocoiners'	1JuNgpQpqzj8r9GrzR13B3yhG4DxraVXSh
2	ngram8	in 2011) have dulled shitcoiners' and nocoiners' minds.	1EygStzi7fnBYjo3sCDXTtyQd3jUwYgn9n
2	ngram8	in 2011) have dulled shitcoiners' and nocoiners' minds.	1JBouPhJZScxX7jZB4zDE8NLqdhRbW6oYk
